          17.500  0.60000000000000E-03
          82.500  0.60000000000000E-03
         177.500  0.60000000000000E-03
         302.500  0.60000000000000E-03
         457.500  0.60000000000000E-03
         642.500  0.60000000000000E-03
         857.500  0.60000000000000E-03
        1102.500  0.60000000000000E-03
        1377.500  0.60000000000000E-03
        1682.500  0.60000000000000E-03
        2017.500  0.60000000000000E-03
        2382.500  0.60000000000000E-03
        2777.500  0.60000000000000E-03
        3202.500  0.60000000000000E-03
        3657.500  0.60000000000000E-03
        4142.500  0.60000000000000E-03
        4657.500  0.60000000000000E-03
        5202.500  0.60000000000000E-03
        5777.500  0.60000000000000E-03
