   17.5000000000000       1.030668472243703E-006
   82.5000000000000       5.380561231755536E-007
   177.500000000000       2.080883757528747E-007
   302.500000000000       5.961831782404428E-008
   457.500000000000       1.265386716111220E-008
   642.500000000000       1.989658215322350E-009
   857.500000000000       2.317636614689429E-010
   1102.50000000000       1.999971756838106E-011
   1377.50000000000       1.278539168884816E-012
   1682.50000000000       6.055023983032821E-014
   2017.50000000000       2.124366055098323E-015
   2382.50000000000       5.521467171127704E-017
   2777.50000000000       1.063142037426529E-018
   3202.50000000000       1.516490670034206E-020
   3657.50000000000       1.602506685645715E-022
   4142.50000000000       1.254502736039310E-024
   4657.50000000000       7.275369097222785E-027
   5202.50000000000       3.125720237935278E-029
   5777.50000000000       9.948482348562031E-032
