   17.5000000000000        1.00000000000000     
   82.5000000000000       0.000000000000000E+000
   177.500000000000       0.000000000000000E+000
   302.500000000000       0.000000000000000E+000
   457.500000000000       0.000000000000000E+000
   642.500000000000       0.000000000000000E+000
   857.500000000000       0.000000000000000E+000
   1102.50000000000       0.000000000000000E+000
   1377.50000000000       0.000000000000000E+000
   1682.50000000000       0.000000000000000E+000
   2017.50000000000       0.000000000000000E+000
   2382.50000000000       0.000000000000000E+000
   2777.50000000000       0.000000000000000E+000
   3202.50000000000       0.000000000000000E+000
   3657.50000000000       0.000000000000000E+000
   4142.50000000000       0.000000000000000E+000
   4657.50000000000       0.000000000000000E+000
   5202.50000000000       0.000000000000000E+000
   5777.50000000000       0.000000000000000E+000
