          17.500  0.84000000000000E-01
          82.500  0.84000000000000E-01
         177.500  0.84000000000000E-01
         302.500  0.84000000000000E-01
         457.500  0.84000000000000E-01
         642.500  0.84000000000000E-01
         857.500  0.84000000000000E-01
        1102.500  0.84000000000000E-01
        1377.500  0.84000000000000E-01
        1682.500  0.84000000000000E-01
        2017.500  0.84000000000000E-01
        2382.500  0.84000000000000E-01
        2777.500  0.84000000000000E-01
        3202.500  0.84000000000000E-01
        3657.500  0.84000000000000E-01
        4142.500  0.84000000000000E-01
        4657.500  0.84000000000000E-01
        5202.500  0.84000000000000E-01
        5777.500  0.84000000000000E-01
