   17.5000000000000       1.282061500891971E-002
   82.5000000000000       1.282061500891971E-002
   177.500000000000       5.494549289537017E-003
   302.500000000000       5.494549289537017E-003
   457.500000000000       5.494549289537017E-003
   642.500000000000       5.494549289537017E-003
   857.500000000000       5.494549289537017E-003
   1102.50000000000       5.494549289537017E-003
   1377.50000000000       5.494549289537017E-003
   1682.50000000000       5.494549289537017E-003
   2017.50000000000       5.494549289537017E-003
   2382.50000000000       5.494549289537017E-003
   2777.50000000000       1.831516429845672E-003
   3202.50000000000       1.831516429845672E-003
   3657.50000000000       1.831516429845672E-003
   4142.50000000000       1.831516429845672E-003
   4657.50000000000       1.831516429845672E-003
   5202.50000000000       1.831516429845672E-003
   5777.50000000000       1.831516429845672E-003
