   17.5000000000000       5.128246003567882E-005
   82.5000000000000       2.677179168354172E-005
   177.500000000000       1.035375011540362E-005
   302.500000000000       2.966399073554885E-006
   457.500000000000       6.296121929235520E-007
   642.500000000000       9.899843709180840E-008
   857.500000000000       1.153174956553182E-008
   1102.50000000000       9.951160286222989E-010
   1377.50000000000       6.361563936233638E-011
   1682.50000000000       3.012768254654980E-012
   2017.50000000000       1.057010282701000E-013
   2382.50000000000       2.747289037815031E-015
   2777.50000000000       5.289823111391798E-017
   3202.50000000000       7.545527419812283E-019
   3657.50000000000       7.973513042912097E-021
   4142.50000000000       6.241967049359184E-023
   4657.50000000000       3.619969321084661E-025
   5202.50000000000       1.555249117455555E-027
   5777.50000000000       4.950017024826149E-030
