   17.5000000000000       0.140000000000000     
   82.5000000000000       7.308640874654225E-002
   177.500000000000       2.826551251925176E-002
   302.500000000000       8.098204922477384E-003
   457.500000000000       1.718827586429581E-003
   642.500000000000       2.702635790718793E-004
   857.500000000000       3.148142538503875E-005
   1102.50000000000       2.716645104587322E-006
   1377.50000000000       1.736693111939399E-007
   1682.50000000000       8.224791777895331E-009
   2017.50000000000       2.885615071413981E-010
   2382.50000000000       7.500039292703819E-012
   2777.50000000000       1.444110198846955E-013
   3202.50000000000       2.059912566672439E-015
   3657.50000000000       2.176751710489423E-017
   4142.50000000000       1.704043422063417E-019
   4657.50000000000       9.882437476658858E-022
   5202.50000000000       4.245796248703605E-024
   5777.50000000000       1.351343876626662E-026
