          17.500  0.22224657083422E-07
          82.500  0.22224657083422E-07
         177.500  0.22224657083422E-07
         302.500  0.22224657083422E-07
         457.500  0.22224657083422E-07
         642.500  0.22224657083422E-07
         857.500  0.22224657083422E-07
        1102.500  0.22224657083422E-07
        1377.500  0.22224657083422E-07
        1682.500  0.22224657083422E-07
        2017.500  0.22224657083422E-07
        2382.500  0.22224657083422E-07
        2777.500  0.22224657083422E-07
        3202.500  0.22224657083422E-07
        3657.500  0.22224657083422E-07
        4142.500  0.22224657083422E-07
        4657.500  0.22224657083422E-07
        5202.500  0.22224657083422E-07
        5777.500  0.22224657083422E-07
